dt__criterion,dt__max_depth,dt__min_samples_split,dt__min_samples_leaf,dt__max_features,fold,threshold,accuracy,precision,recall,f1,mcc
entropy,10,10,2,log2,3,0.1,0.7166666666666667,0.21428571428571427,0.3333333333333333,0.2608695652173913,0.0993217775284653
entropy,10,10,2,log2,3,0.2,0.7666666666666667,0.2727272727272727,0.3333333333333333,0.3,0.16284869906943178
entropy,10,10,2,log2,3,0.30000000000000004,0.7666666666666667,0.2727272727272727,0.3333333333333333,0.3,0.16284869906943178
entropy,10,10,2,log2,3,0.4,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
entropy,10,10,2,log2,3,0.5,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
entropy,10,10,2,log2,3,0.6,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
entropy,10,10,2,log2,3,0.7000000000000001,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
entropy,10,10,2,log2,3,0.8,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
entropy,10,10,2,log2,3,0.9,0.85,0.5,0.1111111111111111,0.18181818181818182,0.18201783862232032
entropy,10,10,2,log2,4,0.1,0.7,0.2631578947368421,0.5555555555555556,0.35714285714285715,0.21573203425626067
entropy,10,10,2,log2,4,0.2,0.7,0.2631578947368421,0.5555555555555556,0.35714285714285715,0.21573203425626067
entropy,10,10,2,log2,4,0.30000000000000004,0.7,0.2631578947368421,0.5555555555555556,0.35714285714285715,0.21573203425626067
entropy,10,10,2,log2,4,0.4,0.75,0.2857142857142857,0.4444444444444444,0.34782608695652173,0.20967930811564897
entropy,10,10,2,log2,4,0.5,0.7333333333333333,0.23076923076923078,0.3333333333333333,0.2727272727272727,0.11896346399976723
entropy,10,10,2,log2,4,0.6,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
entropy,10,10,2,log2,4,0.7000000000000001,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
entropy,10,10,2,log2,4,0.8,0.8166666666666667,0.25,0.1111111111111111,0.15384615384615385,0.07484811885651198
entropy,10,10,2,log2,4,0.9,0.8166666666666667,0.25,0.1111111111111111,0.15384615384615385,0.07484811885651198
entropy,10,10,2,log2,5,0.1,0.8,0.38461538461538464,0.5555555555555556,0.45454545454545453,0.34556053828503813
entropy,10,10,2,log2,5,0.2,0.7833333333333333,0.25,0.2222222222222222,0.23529411764705882,0.10984700727621793
entropy,10,10,2,log2,5,0.30000000000000004,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
entropy,10,10,2,log2,5,0.4,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
entropy,10,10,2,log2,5,0.5,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
entropy,10,10,2,log2,5,0.6,0.8166666666666667,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.17114534360342343
entropy,10,10,2,log2,5,0.7000000000000001,0.8,0.2,0.1111111111111111,0.14285714285714285,0.04222003309207491
entropy,10,10,2,log2,5,0.8,0.8,0.2,0.1111111111111111,0.14285714285714285,0.04222003309207491
entropy,10,10,2,log2,5,0.9,0.8,0.2,0.1111111111111111,0.14285714285714285,0.04222003309207491
gini,10,10,5,,1,0.1,0.8032786885245902,0.42857142857142855,0.6,0.5,0.3901309491167398
gini,10,10,5,,1,0.2,0.8032786885245902,0.42857142857142855,0.6,0.5,0.3901309491167398
gini,10,10,5,,1,0.30000000000000004,0.8360655737704918,0.5,0.5,0.5,0.4019607843137255
gini,10,10,5,,1,0.4,0.8360655737704918,0.5,0.5,0.5,0.4019607843137255
gini,10,10,5,,1,0.5,0.8360655737704918,0.5,0.3,0.375,0.29982169389212354
gini,10,10,5,,1,0.6,0.8360655737704918,0.5,0.3,0.375,0.29982169389212354
gini,10,10,5,,1,0.7000000000000001,0.8360655737704918,0.5,0.2,0.2857142857142857,0.24047024221824384
gini,10,10,5,,1,0.8,0.8360655737704918,0.5,0.2,0.2857142857142857,0.24047024221824384
gini,10,10,5,,1,0.9,0.8360655737704918,0.5,0.2,0.2857142857142857,0.24047024221824384
gini,10,10,5,,2,0.1,0.8166666666666667,0.46153846153846156,0.6,0.5217391304347826,0.4161234866448655
gini,10,10,5,,2,0.2,0.8166666666666667,0.46153846153846156,0.6,0.5217391304347826,0.4161234866448655
gini,10,10,5,,2,0.30000000000000004,0.8166666666666667,0.46153846153846156,0.6,0.5217391304347826,0.4161234866448655
gini,10,10,5,,2,0.4,0.8166666666666667,0.45454545454545453,0.5,0.47619047619047616,0.3659942110514743
gini,10,10,5,,2,0.5,0.8,0.4,0.4,0.4,0.28
gini,10,10,5,,2,0.6,0.8333333333333334,0.5,0.3,0.375,0.29814239699997197
gini,10,10,5,,2,0.7000000000000001,0.8333333333333334,0.5,0.3,0.375,0.29814239699997197
gini,10,10,5,,2,0.8,0.85,0.6,0.3,0.4,0.3505839284808859
gini,10,10,5,,2,0.9,0.85,0.6,0.3,0.4,0.3505839284808859
gini,10,10,5,,3,0.1,0.7333333333333333,0.26666666666666666,0.4444444444444444,0.3333333333333333,0.18863881947270345
gini,10,10,5,,3,0.2,0.7666666666666667,0.3076923076923077,0.4444444444444444,0.36363636363636365,0.2322620011424027
gini,10,10,5,,3,0.30000000000000004,0.8166666666666667,0.4,0.4444444444444444,0.42105263157894735,0.31311214554257477
gini,10,10,5,,3,0.4,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,10,10,5,,3,0.5,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,10,10,5,,3,0.6,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,10,10,5,,3,0.7000000000000001,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
gini,10,10,5,,3,0.8,0.8666666666666667,0.5714285714285714,0.4444444444444444,0.5,0.42892362604926076
gini,10,10,5,,3,0.9,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
gini,10,10,5,,4,0.1,0.8166666666666667,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.5398335593610577
gini,10,10,5,,4,0.2,0.8166666666666667,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.5398335593610577
gini,10,10,5,,4,0.30000000000000004,0.9,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.6854561497129446
gini,10,10,5,,4,0.4,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
gini,10,10,5,,4,0.5,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
gini,10,10,5,,4,0.6,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
gini,10,10,5,,4,0.7000000000000001,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
gini,10,10,5,,4,0.8,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
gini,10,10,5,,4,0.9,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
gini,10,10,5,,5,0.1,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
gini,10,10,5,,5,0.2,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
gini,10,10,5,,5,0.30000000000000004,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
gini,10,10,5,,5,0.4,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
gini,10,10,5,,5,0.5,0.8333333333333334,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3464052287581699
gini,10,10,5,,5,0.6,0.8166666666666667,0.375,0.3333333333333333,0.35294117647058826,0.24715576637149037
gini,10,10,5,,5,0.7000000000000001,0.8166666666666667,0.0,0.0,0.0,-0.07800764512385157
gini,10,10,5,,5,0.8,0.8166666666666667,0.0,0.0,0.0,-0.07800764512385157
gini,10,10,5,,5,0.9,0.8166666666666667,0.0,0.0,0.0,-0.07800764512385157
gini,10,10,5,sqrt,1,0.1,0.7377049180327869,0.2857142857142857,0.4,0.3333333333333333,0.17952928631920767
gini,10,10,5,sqrt,1,0.2,0.7377049180327869,0.2857142857142857,0.4,0.3333333333333333,0.17952928631920767
gini,10,10,5,sqrt,1,0.30000000000000004,0.8524590163934426,0.5714285714285714,0.4,0.47058823529411764,0.39629469648388077
gini,10,10,5,sqrt,1,0.4,0.8524590163934426,0.5714285714285714,0.4,0.47058823529411764,0.39629469648388077
gini,10,10,5,sqrt,1,0.5,0.8524590163934426,0.5714285714285714,0.4,0.47058823529411764,0.39629469648388077
gini,10,10,5,sqrt,1,0.6,0.8524590163934426,0.5714285714285714,0.4,0.47058823529411764,0.39629469648388077
gini,10,10,5,sqrt,1,0.7000000000000001,0.8360655737704918,0.5,0.2,0.2857142857142857,0.24047024221824384
gini,10,10,5,sqrt,1,0.8,0.8360655737704918,0.5,0.2,0.2857142857142857,0.24047024221824384
gini,10,10,5,sqrt,1,0.9,0.8360655737704918,0.5,0.1,0.16666666666666666,0.1671312898965338
gini,10,10,5,sqrt,2,0.1,0.7333333333333333,0.3333333333333333,0.6,0.42857142857142855,0.2927700218845599
gini,10,10,5,sqrt,2,0.2,0.7333333333333333,0.3333333333333333,0.6,0.42857142857142855,0.2927700218845599
gini,10,10,5,sqrt,2,0.30000000000000004,0.7333333333333333,0.3333333333333333,0.6,0.42857142857142855,0.2927700218845599
gini,10,10,5,sqrt,2,0.4,0.6833333333333333,0.2,0.3,0.24,0.05163977794943222
gini,10,10,5,sqrt,2,0.5,0.8166666666666667,0.3333333333333333,0.1,0.15384615384615385,0.10259783520851541
gini,10,10,5,sqrt,2,0.6,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
gini,10,10,5,sqrt,2,0.7000000000000001,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
gini,10,10,5,sqrt,2,0.8,0.85,1.0,0.1,0.18181818181818182,0.291111254869791
gini,10,10,5,sqrt,2,0.9,0.8333333333333334,1.0,0.0,0.0,0.0
gini,10,10,5,sqrt,3,0.1,0.6833333333333333,0.14285714285714285,0.2222222222222222,0.17391304347826086,-0.011035753058718368
gini,10,10,5,sqrt,3,0.2,0.6833333333333333,0.14285714285714285,0.2222222222222222,0.17391304347826086,-0.011035753058718368
gini,10,10,5,sqrt,3,0.30000000000000004,0.7666666666666667,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.08496732026143791
gini,10,10,5,sqrt,3,0.4,0.7666666666666667,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.08496732026143791
gini,10,10,5,sqrt,3,0.5,0.7666666666666667,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.08496732026143791
gini,10,10,5,sqrt,3,0.6,0.8,0.2857142857142857,0.2222222222222222,0.25,0.13812794737179585
gini,10,10,5,sqrt,3,0.7000000000000001,0.8,0.0,0.0,0.0,-0.09637388493048533
gini,10,10,5,sqrt,3,0.8,0.8,0.0,0.0,0.0,-0.09637388493048533
gini,10,10,5,sqrt,3,0.9,0.8333333333333334,0.0,0.0,0.0,-0.054690281762322934
gini,10,10,5,sqrt,4,0.1,0.75,0.36363636363636365,0.8888888888888888,0.5161290322580645,0.4552391741653151
gini,10,10,5,sqrt,4,0.2,0.75,0.36363636363636365,0.8888888888888888,0.5161290322580645,0.4552391741653151
gini,10,10,5,sqrt,4,0.30000000000000004,0.8333333333333334,0.46153846153846156,0.6666666666666666,0.5454545454545454,0.4588590754276736
gini,10,10,5,sqrt,4,0.4,0.8333333333333334,0.46153846153846156,0.6666666666666666,0.5454545454545454,0.4588590754276736
gini,10,10,5,sqrt,4,0.5,0.85,0.5,0.6666666666666666,0.5714285714285714,0.4900980294098034
gini,10,10,5,sqrt,4,0.6,0.8333333333333334,0.45454545454545453,0.5555555555555556,0.5,0.4041060310241455
gini,10,10,5,sqrt,4,0.7000000000000001,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
gini,10,10,5,sqrt,4,0.8,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
gini,10,10,5,sqrt,4,0.9,0.85,1.0,0.0,0.0,0.0
gini,10,10,5,sqrt,5,0.1,0.7,0.23529411764705882,0.4444444444444444,0.3076923076923077,0.15019456637319467
gini,10,10,5,sqrt,5,0.2,0.7,0.23529411764705882,0.4444444444444444,0.3076923076923077,0.15019456637319467
gini,10,10,5,sqrt,5,0.30000000000000004,0.7166666666666667,0.21428571428571427,0.3333333333333333,0.2608695652173913,0.0993217775284653
gini,10,10,5,sqrt,5,0.4,0.7166666666666667,0.21428571428571427,0.3333333333333333,0.2608695652173913,0.0993217775284653
gini,10,10,5,sqrt,5,0.5,0.7666666666666667,0.2727272727272727,0.3333333333333333,0.3,0.16284869906943178
gini,10,10,5,sqrt,5,0.6,0.7666666666666667,0.2727272727272727,0.3333333333333333,0.3,0.16284869906943178
gini,10,10,5,sqrt,5,0.7000000000000001,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
gini,10,10,5,sqrt,5,0.8,0.8833333333333333,0.75,0.3333333333333333,0.46153846153846156,0.44908871313907184
gini,10,10,5,sqrt,5,0.9,0.8666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33195449253833836
gini,10,10,5,log2,1,0.1,0.6721311475409836,0.2222222222222222,0.4,0.2857142857142857,0.10186486303790311
gini,10,10,5,log2,1,0.2,0.6721311475409836,0.2222222222222222,0.4,0.2857142857142857,0.10186486303790311
gini,10,10,5,log2,1,0.30000000000000004,0.7704918032786885,0.25,0.2,0.2222222222222222,0.09031944787091532
gini,10,10,5,log2,1,0.4,0.7868852459016393,0.2857142857142857,0.2,0.23529411764705882,0.11843289779978046
gini,10,10,5,log2,1,0.5,0.7704918032786885,0.16666666666666666,0.1,0.125,0.002437574747090435
gini,10,10,5,log2,1,0.6,0.7704918032786885,0.16666666666666666,0.1,0.125,0.002437574747090435
gini,10,10,5,log2,1,0.7000000000000001,0.8032786885245902,0.25,0.1,0.14285714285714285,0.061583842519306355
gini,10,10,5,log2,1,0.8,0.819672131147541,0.3333333333333333,0.1,0.15384615384615385,0.1040643513743066
gini,10,10,5,log2,1,0.9,0.8360655737704918,1.0,0.0,0.0,0.0
gini,10,10,5,log2,2,0.1,0.7,0.2777777777777778,0.5,0.35714285714285715,0.19518001458970663
gini,10,10,5,log2,2,0.2,0.75,0.3333333333333333,0.5,0.4,0.2581988897471611
gini,10,10,5,log2,2,0.30000000000000004,0.75,0.3333333333333333,0.5,0.4,0.2581988897471611
gini,10,10,5,log2,2,0.4,0.75,0.3333333333333333,0.5,0.4,0.2581988897471611
gini,10,10,5,log2,2,0.5,0.85,0.6,0.3,0.4,0.3505839284808859
gini,10,10,5,log2,2,0.6,0.85,0.6,0.3,0.4,0.3505839284808859
gini,10,10,5,log2,2,0.7000000000000001,0.85,0.6666666666666666,0.2,0.3076923076923077,0.30779350562554625
gini,10,10,5,log2,2,0.8,0.85,0.6666666666666666,0.2,0.3076923076923077,0.30779350562554625
gini,10,10,5,log2,2,0.9,0.8166666666666667,0.0,0.0,0.0,-0.0582222509739582
gini,10,10,5,log2,3,0.1,0.7833333333333333,0.375,0.6666666666666666,0.48,0.3799802978286742
gini,10,10,5,log2,3,0.2,0.7833333333333333,0.35714285714285715,0.5555555555555556,0.43478260869565216,0.32003683870283267
gini,10,10,5,log2,3,0.30000000000000004,0.8333333333333334,0.45454545454545453,0.5555555555555556,0.5,0.4041060310241455
gini,10,10,5,log2,3,0.4,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
gini,10,10,5,log2,3,0.5,0.8666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.477124183006536
gini,10,10,5,log2,3,0.6,0.8833333333333333,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.48231869560964785
gini,10,10,5,log2,3,0.7000000000000001,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
gini,10,10,5,log2,3,0.8,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
gini,10,10,5,log2,3,0.9,0.85,1.0,0.0,0.0,0.0
gini,10,10,5,log2,4,0.1,0.6666666666666666,0.2962962962962963,0.8888888888888888,0.4444444444444444,0.3705980682526575
gini,10,10,5,log2,4,0.2,0.6833333333333333,0.3076923076923077,0.8888888888888888,0.45714285714285713,0.38619142976521015
gini,10,10,5,log2,4,0.30000000000000004,0.75,0.35,0.7777777777777778,0.4827586206896552,0.3960590171906697
gini,10,10,5,log2,4,0.4,0.75,0.35,0.7777777777777778,0.4827586206896552,0.3960590171906697
gini,10,10,5,log2,4,0.5,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
gini,10,10,5,log2,4,0.6,0.85,0.5,0.5555555555555556,0.5263157894736842,0.4383570037596047
gini,10,10,5,log2,4,0.7000000000000001,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,10,10,5,log2,4,0.8,0.85,0.5,0.4444444444444444,0.47058823529411764,0.3844645254667628
gini,10,10,5,log2,4,0.9,0.85,0.5,0.3333333333333333,0.4,0.32673201960653564
gini,10,10,5,log2,5,0.1,0.7666666666666667,0.38095238095238093,0.8888888888888888,0.5333333333333333,0.47461853595758285
gini,10,10,5,log2,5,0.2,0.75,0.3125,0.5555555555555556,0.4,0.2744302150984869
gini,10,10,5,log2,5,0.30000000000000004,0.7666666666666667,0.3076923076923077,0.4444444444444444,0.36363636363636365,0.2322620011424027
gini,10,10,5,log2,5,0.4,0.7833333333333333,0.3,0.3333333333333333,0.3157894736842105,0.18786728732554486
gini,10,10,5,log2,5,0.5,0.7833333333333333,0.25,0.2222222222222222,0.23529411764705882,0.10984700727621793
gini,10,10,5,log2,5,0.6,0.8166666666666667,0.25,0.1111111111111111,0.15384615384615385,0.07484811885651198
gini,10,10,5,log2,5,0.7000000000000001,0.8,0.0,0.0,0.0,-0.09637388493048533
gini,10,10,5,log2,5,0.8,0.8,0.0,0.0,0.0,-0.09637388493048533
gini,10,10,5,log2,5,0.9,0.8,0.0,0.0,0.0,-0.09637388493048533
entropy,10,10,5,,1,0.1,0.9016393442622951,0.75,0.6,0.6666666666666666,0.6150324307400424
entropy,10,10,5,,1,0.2,0.9016393442622951,0.75,0.6,0.6666666666666666,0.6150324307400424
entropy,10,10,5,,1,0.30000000000000004,0.8852459016393442,0.7142857142857143,0.5,0.5882352941176471,0.5352255958259309
entropy,10,10,5,,1,0.4,0.8852459016393442,0.7142857142857143,0.5,0.5882352941176471,0.5352255958259309
entropy,10,10,5,,1,0.5,0.8852459016393442,0.7142857142857143,0.5,0.5882352941176471,0.5352255958259309
entropy,10,10,5,,1,0.6,0.8852459016393442,0.7142857142857143,0.5,0.5882352941176471,0.5352255958259309
entropy,10,10,5,,1,0.7000000000000001,0.8852459016393442,0.7142857142857143,0.5,0.5882352941176471,0.5352255958259309
entropy,10,10,5,,1,0.8,0.8524590163934426,0.6,0.3,0.4,0.3519553224766005
entropy,10,10,5,,1,0.9,0.8688524590163934,1.0,0.2,0.3333333333333333,0.4157900382791817
entropy,10,10,5,,2,0.1,0.8,0.4,0.4,0.4,0.28
entropy,10,10,5,,2,0.2,0.8,0.4,0.4,0.4,0.28
entropy,10,10,5,,2,0.30000000000000004,0.85,0.5714285714285714,0.4,0.47058823529411764,0.3947089411806863
entropy,10,10,5,,2,0.4,0.85,0.5714285714285714,0.4,0.47058823529411764,0.3947089411806863
entropy,10,10,5,,2,0.5,0.85,0.5714285714285714,0.4,0.47058823529411764,0.3947089411806863
entropy,10,10,5,,2,0.6,0.85,0.5714285714285714,0.4,0.47058823529411764,0.3947089411806863
entropy,10,10,5,,2,0.7000000000000001,0.8333333333333334,0.5,0.3,0.375,0.29814239699997197
entropy,10,10,5,,2,0.8,0.8333333333333334,0.5,0.3,0.375,0.29814239699997197
entropy,10,10,5,,2,0.9,0.8333333333333334,0.5,0.1,0.16666666666666666,0.16609095970747995
entropy,10,10,5,,3,0.1,0.7666666666666667,0.35294117647058826,0.6666666666666666,0.46153846153846156,0.35735948550863555
entropy,10,10,5,,3,0.2,0.7666666666666667,0.35294117647058826,0.6666666666666666,0.46153846153846156,0.35735948550863555
entropy,10,10,5,,3,0.30000000000000004,0.8166666666666667,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.43039436929001634
entropy,10,10,5,,3,0.4,0.8166666666666667,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.43039436929001634
entropy,10,10,5,,3,0.5,0.8166666666666667,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.43039436929001634
entropy,10,10,5,,3,0.6,0.8666666666666667,0.5454545454545454,0.6666666666666666,0.6,0.5247346970015024
entropy,10,10,5,,3,0.7000000000000001,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
entropy,10,10,5,,3,0.8,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
entropy,10,10,5,,3,0.9,0.8666666666666667,0.6,0.3333333333333333,0.42857142857142855,0.3799802978286742
entropy,10,10,5,,4,0.1,0.85,0.5,0.8888888888888888,0.64,0.5910804632890487
entropy,10,10,5,,4,0.2,0.85,0.5,0.8888888888888888,0.64,0.5910804632890487
entropy,10,10,5,,4,0.30000000000000004,0.8666666666666667,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.5721576125703091
entropy,10,10,5,,4,0.4,0.8666666666666667,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.5721576125703091
entropy,10,10,5,,4,0.5,0.8666666666666667,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.5721576125703091
entropy,10,10,5,,4,0.6,0.8666666666666667,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.5721576125703091
entropy,10,10,5,,4,0.7000000000000001,0.8833333333333333,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6067880364121375
entropy,10,10,5,,4,0.8,0.8833333333333333,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6067880364121375
entropy,10,10,5,,4,0.9,0.8833333333333333,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.6067880364121375
entropy,10,10,5,,5,0.1,0.7833333333333333,0.35714285714285715,0.5555555555555556,0.43478260869565216,0.32003683870283267
entropy,10,10,5,,5,0.2,0.7833333333333333,0.35714285714285715,0.5555555555555556,0.43478260869565216,0.32003683870283267
entropy,10,10,5,,5,0.30000000000000004,0.7666666666666667,0.3076923076923077,0.4444444444444444,0.36363636363636365,0.2322620011424027
entropy,10,10,5,,5,0.4,0.7666666666666667,0.3076923076923077,0.4444444444444444,0.36363636363636365,0.2322620011424027
