dt__criterion,dt__max_depth,dt__min_samples_split,dt__min_samples_leaf,dt__max_features,threshold,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std
gini,10,10,2,log2,0.2,0.7441530054644808,0.03674716108125944,0.2595228301110654,0.1088339293674229,0.3911111111111111,0.22324763419315222,0.3086113886113886,0.1481020480362049,0.16696011062338248,0.17886699125652172
gini,10,10,2,log2,0.30000000000000004,0.7673770491803278,0.026954905535460035,0.2831168831168831,0.09517707608412104,0.3688888888888889,0.20778074864186247,0.3133539731682146,0.13575839822010813,0.18457101063789894,0.1516134822029909
gini,10,10,2,log2,0.4,0.7773224043715847,0.03093651551928789,0.2952597402597402,0.10143274930285139,0.3244444444444444,0.14129034985788294,0.30397182213846635,0.11316570109477024,0.1767839346610448,0.12436020341972114
gini,10,10,2,log2,0.5,0.7773224043715847,0.03093651551928789,0.2952597402597402,0.10143274930285139,0.3244444444444444,0.14129034985788294,0.30397182213846635,0.11316570109477024,0.1767839346610448,0.12436020341972114
gini,10,10,2,log2,0.6,0.8072131147540984,0.03886058571713707,0.36666666666666664,0.12638125740085918,0.25999999999999995,0.1064581294844754,0.2895238095238095,0.09442510139387002,0.1965355950408208,0.1014253298725482
gini,10,10,2,log2,0.7000000000000001,0.823879781420765,0.04032698030919487,0.3985714285714286,0.19275129370380317,0.21555555555555556,0.11428791884998923,0.2764285714285714,0.1407795352706508,0.19993481963064735,0.1678685469076745
gini,10,10,2,log2,0.8,0.823879781420765,0.04032698030919487,0.3485714285714286,0.26119818107314297,0.19555555555555554,0.14435894905699304,0.24785714285714286,0.18286969822967458,0.17137343756655543,0.20559055444201035
gini,10,10,2,log2,0.9,0.8271584699453551,0.045361609921745295,0.44523809523809527,0.41917611666225135,0.13111111111111112,0.12232319061798118,0.187004662004662,0.16928132091237041,0.15362224797291735,0.21766123657602376
gini,10,10,2,sqrt,0.1,0.8169945355191256,0.08036001735776264,0.4719806763285024,0.1428620937120332,0.6133333333333333,0.15740958604156793,0.5192929292929293,0.11936855598499577,0.42745639772200306,0.14535392985922796
gini,10,10,2,sqrt,0.2,0.8169945355191256,0.08036001735776264,0.4719806763285024,0.1428620937120332,0.6133333333333333,0.15740958604156793,0.5192929292929293,0.11936855598499577,0.42745639772200306,0.14535392985922796
gini,10,10,2,sqrt,0.30000000000000004,0.8236612021857923,0.060157581197487216,0.46388888888888885,0.1423729669859944,0.571111111111111,0.1821680136170595,0.5018580765639589,0.13851167852308016,0.4079054280913873,0.16441870414363152
gini,10,10,2,sqrt,0.4,0.8171038251366121,0.05055294597135163,0.4572222222222222,0.1286743904801266,0.5111111111111111,0.1784708711578779,0.4618580765639589,0.08585623299258473,0.36937288466666823,0.10948049300817078
gini,10,10,2,sqrt,0.5,0.8171038251366121,0.05055294597135163,0.4572222222222222,0.1286743904801266,0.5111111111111111,0.1784708711578779,0.4618580765639589,0.08585623299258473,0.36937288466666823,0.10948049300817078
gini,10,10,2,sqrt,0.6,0.8204371584699454,0.05240612372211187,0.44603174603174606,0.1499979003800311,0.42666666666666664,0.15900927839998502,0.4231746031746032,0.12338960126843823,0.32647783988971946,0.14896725945008685
gini,10,10,2,sqrt,0.7000000000000001,0.8338251366120218,0.024026167217408738,0.4666666666666666,0.10274023338281627,0.4066666666666666,0.16916643860594005,0.42173669467787117,0.11156367281082286,0.33553264419131806,0.11901843432889843
gini,10,10,2,sqrt,0.8,0.8571038251366121,0.040286419678335364,0.5566666666666666,0.21908902300206645,0.36444444444444446,0.2062899792902107,0.42928571428571427,0.1950412771011373,0.3699761809747556,0.21460670096853218
gini,10,10,2,sqrt,0.9,0.8504371584699454,0.023973444254893853,0.5342857142857143,0.1831833028662263,0.2977777777777778,0.1200308602293902,0.3771978021978022,0.13252326957416108,0.3202502163303201,0.14655256849372564
gini,10,10,5,log2,0.1,0.7177595628415301,0.05408248925431217,0.3104497354497354,0.06743372751205468,0.6688888888888889,0.22227777083506883,0.4201269841269841,0.09877445033153463,0.3044483559333049,0.15167266634894713
gini,10,10,5,log2,0.2,0.72775956284153,0.0478171739907336,0.3065781440781441,0.0510511058883118,0.58,0.18398872751299694,0.395527950310559,0.06602341315358441,0.2681444472703188,0.10537461208573383
gini,10,10,5,log2,0.30000000000000004,0.7740983606557377,0.034418313774663124,0.33911421911421913,0.0748414483171419,0.4955555555555556,0.20810728477232276,0.3937234413096482,0.11133200985641865,0.2761890773950589,0.1299348909564949
gini,10,10,5,log2,0.4,0.7873770491803278,0.047690472214854895,0.3649206349206349,0.10960199647654806,0.47333333333333333,0.2204932741618603,0.397879553515296,0.12771401559756712,0.28753645501393843,0.14757311907386722
gini,10,10,5,log2,0.5,0.8240983606557377,0.04384432963478807,0.4144444444444444,0.1937129096318175,0.3466666666666667,0.20357908646136627,0.36843309253525974,0.18569052815220624,0.275669939454067,0.2090551176418481
gini,10,10,5,log2,0.6,0.8340983606557376,0.042659890116249856,0.43666666666666665,0.21870832936432333,0.3022222222222222,0.20113873352354783,0.3476990553306343,0.1976570441180436,0.26970906429074815,0.21770999268110813
gini,10,10,5,log2,0.7000000000000001,0.8339890710382514,0.03032700732296723,0.4033333333333333,0.27547938015192514,0.21555555555555556,0.1777083197646645,0.2699418228829994,0.19739968170967742,0.20748965730196084,0.21491599876767295
gini,10,10,5,log2,0.8,0.8372677595628415,0.02686544097051853,0.41999999999999993,0.2662496739695448,0.21555555555555556,0.1777083197646645,0.2721396250808016,0.19568474273411238,0.2159857590729609,0.20844838359744375
gini,10,10,5,log2,0.9,0.8305464480874317,0.021869361761273267,0.5,0.5,0.06666666666666667,0.14907119849998596,0.08,0.1788854381999832,0.03442717674041842,0.1684528245159862
gini,10,10,5,sqrt,0.1,0.7208743169398908,0.027981530489829477,0.27216704863763685,0.08713802610660056,0.5111111111111111,0.25043172599076985,0.351927829066679,0.12925563525962175,0.2133394591367118,0.17342096726259
gini,10,10,5,sqrt,0.2,0.7208743169398908,0.027981530489829477,0.27216704863763685,0.08713802610660056,0.5111111111111111,0.25043172599076985,0.351927829066679,0.12925563525962175,0.2133394591367118,0.17342096726259
gini,10,10,5,sqrt,0.30000000000000004,0.7804918032786885,0.06012530834742482,0.36056166056166056,0.15486849493740637,0.4444444444444445,0.1852592444503674,0.38554119935194103,0.1386298866221129,0.2664425783172035,0.16988337660002556
gini,10,10,5,sqrt,0.4,0.7704918032786885,0.07275997837071414,0.3338949938949939,0.17133309106811453,0.3844444444444444,0.17025761163891512,0.34782691363765533,0.14924123525928198,0.21821652953017798,0.19317077705563146
gini,10,10,5,sqrt,0.5,0.8104918032786885,0.04243099904778924,0.3799422799422799,0.149686275469696,0.34444444444444444,0.21314806770278752,0.343617036558213,0.17368931708623114,0.24736131608661385,0.18410114170110747
gini,10,10,5,sqrt,0.6,0.8204918032786885,0.03665583383012637,0.5168831168831168,0.2972012021549052,0.32222222222222224,0.17320508075688776,0.34048128342245987,0.13908056714713413,0.278497725763809,0.12539043607756378
gini,10,10,5,sqrt,0.7000000000000001,0.8505464480874316,0.03505316472519466,0.6,0.3791437722025775,0.1933333333333333,0.1460593486680443,0.2781218781218781,0.19619321586720936,0.26667700768713865,0.22340425141094775
gini,10,10,5,sqrt,0.8,0.8505464480874316,0.03505316472519466,0.6,0.3791437722025775,0.1933333333333333,0.1460593486680443,0.2781218781218781,0.19619321586720936,0.26667700768713865,0.22340425141094775
gini,10,10,5,sqrt,0.9,0.843879781420765,0.014493241445505498,0.6333333333333333,0.4149966532662911,0.06444444444444444,0.0982564043085962,0.1,0.14907119849998596,0.08887910013450985,0.159389623167967
gini,20,5,2,log2,0.1,0.7675956284153005,0.035736305348507656,0.3039044289044289,0.055352870170778244,0.3866666666666666,0.17592787523286527,0.33137737624694147,0.09270015068244096,0.2024355966634384,0.11150003188732799
gini,20,5,2,log2,0.2,0.7675956284153005,0.035736305348507656,0.3039044289044289,0.055352870170778244,0.3866666666666666,0.17592787523286527,0.33137737624694147,0.09270015068244096,0.2024355966634384,0.11150003188732799
gini,20,5,2,log2,0.30000000000000004,0.7742622950819673,0.03852042375641054,0.3053030303030303,0.07961757192612888,0.36666666666666664,0.19309052441091962,0.32457142857142857,0.11477356194499651,0.1984201252666031,0.13772947077575223
gini,20,5,2,log2,0.4,0.7973224043715847,0.03623768751063083,0.36893939393939396,0.08331611392343087,0.36666666666666664,0.19309052441091962,0.3446813186813187,0.09378319683554513,0.24227913713710203,0.10111624165302678
gini,20,5,2,log2,0.5,0.7973224043715847,0.03623768751063083,0.36893939393939396,0.08331611392343087,0.36666666666666664,0.19309052441091962,0.3446813186813187,0.09378319683554513,0.24227913713710203,0.10111624165302678
gini,20,5,2,log2,0.6,0.8306557377049181,0.02651357448212902,0.4416666666666666,0.0812232862067414,0.32222222222222224,0.11758894715842622,0.36644042232277524,0.0997488422966942,0.2802583212155364,0.10301316670565197
gini,20,5,2,log2,0.7000000000000001,0.8339344262295082,0.03298290674151772,0.44000000000000006,0.15165750888103097,0.26,0.1323108946364817,0.3213703943115708,0.13443915908973578,0.24878268768814907,0.14865321584961064
gini,20,5,2,log2,0.8,0.8372677595628415,0.026865440970518534,0.4,0.2345207879911715,0.24,0.16584985028484703,0.29470372764490416,0.18483843517387466,0.22677999281769515,0.19162378250188258
gini,20,5,2,log2,0.9,0.8372677595628415,0.026865440970518534,0.4,0.2345207879911715,0.24,0.16584985028484703,0.29470372764490416,0.18483843517387466,0.22677999281769515,0.19162378250188258
gini,20,5,2,sqrt,0.1,0.7904918032786885,0.06025392435089583,0.3912893642305407,0.14792783325458778,0.49111111111111116,0.2650879192612738,0.4075213675213675,0.1393849130726011,0.3075813250484748,0.17400277071914644
gini,20,5,2,sqrt,0.2,0.7904918032786885,0.06025392435089583,0.3912893642305407,0.14792783325458778,0.49111111111111116,0.2650879192612738,0.4075213675213675,0.1393849130726011,0.3075813250484748,0.17400277071914644
gini,20,5,2,sqrt,0.30000000000000004,0.7971584699453552,0.057591519539047106,0.40032961190855926,0.15001510077615743,0.49111111111111116,0.2650879192612738,0.4152030651340996,0.14852568971981026,0.316774599827655,0.18254758213500394
gini,20,5,2,sqrt,0.4,0.7971584699453552,0.057591519539047106,0.40032961190855926,0.15001510077615743,0.49111111111111116,0.2650879192612738,0.4152030651340996,0.14852568971981026,0.316774599827655,0.18254758213500394
gini,20,5,2,sqrt,0.5,0.7971584699453552,0.057591519539047106,0.40032961190855926,0.15001510077615743,0.49111111111111116,0.2650879192612738,0.4152030651340996,0.14852568971981026,0.316774599827655,0.18254758213500394
gini,20,5,2,sqrt,0.6,0.8238251366120218,0.067540906237245,0.44898212898212897,0.17243138500414398,0.40888888888888886,0.22130365709128105,0.4143961352657005,0.17893722415250068,0.3210661770697091,0.2135530298356722
gini,20,5,2,sqrt,0.7000000000000001,0.8371584699453551,0.04334413346761827,0.45941558441558444,0.15157748408620098,0.3666666666666667,0.23622546250521445,0.3947899159663866,0.1818433805265142,0.31433309646809354,0.20338773517333522
gini,20,5,2,sqrt,0.8,0.8471038251366121,0.03644679707041551,0.5122727272727273,0.17026959663190042,0.3666666666666667,0.23622546250521445,0.4067787114845938,0.17581247610963321,0.34235037964352266,0.19210711044203785
gini,20,5,2,sqrt,0.9,0.8471038251366121,0.03644679707041551,0.5122727272727273,0.17026959663190042,0.3666666666666667,0.23622546250521445,0.4067787114845938,0.17581247610963321,0.34235037964352266,0.19210711044203785
gini,20,5,5,log2,0.1,0.7177595628415301,0.05408248925431217,0.3104497354497354,0.06743372751205468,0.6688888888888889,0.22227777083506883,0.4201269841269841,0.09877445033153463,0.3044483559333049,0.15167266634894713
gini,20,5,5,log2,0.2,0.72775956284153,0.0478171739907336,0.3065781440781441,0.0510511058883118,0.58,0.18398872751299694,0.395527950310559,0.06602341315358441,0.2681444472703188,0.10537461208573383
gini,20,5,5,log2,0.30000000000000004,0.7740983606557377,0.034418313774663124,0.33911421911421913,0.0748414483171419,0.4955555555555556,0.20810728477232276,0.3937234413096482,0.11133200985641865,0.2761890773950589,0.1299348909564949
gini,20,5,5,log2,0.4,0.7873770491803278,0.047690472214854895,0.3649206349206349,0.10960199647654806,0.47333333333333333,0.2204932741618603,0.397879553515296,0.12771401559756712,0.28753645501393843,0.14757311907386722
gini,20,5,5,log2,0.5,0.8240983606557377,0.04384432963478807,0.4144444444444444,0.1937129096318175,0.3466666666666667,0.20357908646136627,0.36843309253525974,0.18569052815220624,0.275669939454067,0.2090551176418481
gini,20,5,5,log2,0.6,0.8340983606557376,0.042659890116249856,0.43666666666666665,0.21870832936432333,0.3022222222222222,0.20113873352354783,0.3476990553306343,0.1976570441180436,0.26970906429074815,0.21770999268110813
gini,20,5,5,log2,0.7000000000000001,0.8339890710382514,0.03032700732296723,0.4033333333333333,0.27547938015192514,0.21555555555555556,0.1777083197646645,0.2699418228829994,0.19739968170967742,0.20748965730196084,0.21491599876767295
gini,20,5,5,log2,0.8,0.8372677595628415,0.02686544097051853,0.41999999999999993,0.2662496739695448,0.21555555555555556,0.1777083197646645,0.2721396250808016,0.19568474273411238,0.2159857590729609,0.20844838359744375
gini,20,5,5,log2,0.9,0.8305464480874317,0.021869361761273267,0.5,0.5,0.06666666666666667,0.14907119849998596,0.08,0.1788854381999832,0.03442717674041842,0.1684528245159862
gini,20,5,5,sqrt,0.1,0.7208743169398908,0.027981530489829477,0.27216704863763685,0.08713802610660056,0.5111111111111111,0.25043172599076985,0.351927829066679,0.12925563525962175,0.2133394591367118,0.17342096726259
gini,20,5,5,sqrt,0.2,0.7208743169398908,0.027981530489829477,0.27216704863763685,0.08713802610660056,0.5111111111111111,0.25043172599076985,0.351927829066679,0.12925563525962175,0.2133394591367118,0.17342096726259
gini,20,5,5,sqrt,0.30000000000000004,0.7804918032786885,0.06012530834742482,0.36056166056166056,0.15486849493740637,0.4444444444444445,0.1852592444503674,0.38554119935194103,0.1386298866221129,0.2664425783172035,0.16988337660002556
gini,20,5,5,sqrt,0.4,0.7704918032786885,0.07275997837071414,0.3338949938949939,0.17133309106811453,0.3844444444444444,0.17025761163891512,0.34782691363765533,0.14924123525928198,0.21821652953017798,0.19317077705563146
gini,20,5,5,sqrt,0.5,0.8104918032786885,0.04243099904778924,0.3799422799422799,0.149686275469696,0.34444444444444444,0.21314806770278752,0.343617036558213,0.17368931708623114,0.24736131608661385,0.18410114170110747
gini,20,5,5,sqrt,0.6,0.8204918032786885,0.03665583383012637,0.5168831168831168,0.2972012021549052,0.32222222222222224,0.17320508075688776,0.34048128342245987,0.13908056714713413,0.278497725763809,0.12539043607756378
gini,20,5,5,sqrt,0.7000000000000001,0.8505464480874316,0.03505316472519466,0.6,0.3791437722025775,0.1933333333333333,0.1460593486680443,0.2781218781218781,0.19619321586720936,0.26667700768713865,0.22340425141094775
gini,20,5,5,sqrt,0.8,0.8505464480874316,0.03505316472519466,0.6,0.3791437722025775,0.1933333333333333,0.1460593486680443,0.2781218781218781,0.19619321586720936,0.26667700768713865,0.22340425141094775
gini,20,5,5,sqrt,0.9,0.843879781420765,0.014493241445505498,0.6333333333333333,0.4149966532662911,0.06444444444444444,0.0982564043085962,0.1,0.14907119849998596,0.08887910013450985,0.159389623167967
gini,20,10,2,log2,0.1,0.7274863387978142,0.0440461395419855,0.24838516746411482,0.1114371041305839,0.4133333333333333,0.2478798992343761,0.3059047619047619,0.15369433988725376,0.16018052363106036,0.19253779591281842
gini,20,10,2,log2,0.2,0.7441530054644808,0.03674716108125944,0.2595228301110654,0.1088339293674229,0.3911111111111111,0.22324763419315222,0.3086113886113886,0.1481020480362049,0.16696011062338248,0.17886699125652172
gini,20,10,2,log2,0.30000000000000004,0.7673770491803278,0.026954905535460035,0.2831168831168831,0.09517707608412104,0.3688888888888889,0.20778074864186247,0.3133539731682146,0.13575839822010813,0.18457101063789894,0.1516134822029909
gini,20,10,2,log2,0.4,0.7773224043715847,0.03093651551928789,0.2952597402597402,0.10143274930285139,0.3244444444444444,0.14129034985788294,0.30397182213846635,0.11316570109477024,0.1767839346610448,0.12436020341972114
gini,20,10,2,log2,0.5,0.7773224043715847,0.03093651551928789,0.2952597402597402,0.10143274930285139,0.3244444444444444,0.14129034985788294,0.30397182213846635,0.11316570109477024,0.1767839346610448,0.12436020341972114
gini,20,10,2,log2,0.6,0.8072131147540984,0.03886058571713707,0.36666666666666664,0.12638125740085918,0.25999999999999995,0.1064581294844754,0.2895238095238095,0.09442510139387002,0.1965355950408208,0.1014253298725482
gini,20,10,2,log2,0.7000000000000001,0.823879781420765,0.04032698030919487,0.3985714285714286,0.19275129370380317,0.21555555555555556,0.11428791884998923,0.2764285714285714,0.1407795352706508,0.19993481963064735,0.1678685469076745
gini,20,10,2,log2,0.8,0.823879781420765,0.04032698030919487,0.3485714285714286,0.26119818107314297,0.19555555555555554,0.14435894905699304,0.24785714285714286,0.18286969822967458,0.17137343756655543,0.20559055444201035
gini,20,10,2,log2,0.9,0.8271584699453551,0.045361609921745295,0.44523809523809527,0.41917611666225135,0.13111111111111112,0.12232319061798118,0.187004662004662,0.16928132091237041,0.15362224797291735,0.21766123657602376
gini,20,10,2,sqrt,0.1,0.8169945355191256,0.08036001735776264,0.4719806763285024,0.1428620937120332,0.6133333333333333,0.15740958604156793,0.5192929292929293,0.11936855598499577,0.42745639772200306,0.14535392985922796
gini,20,10,2,sqrt,0.2,0.8169945355191256,0.08036001735776264,0.4719806763285024,0.1428620937120332,0.6133333333333333,0.15740958604156793,0.5192929292929293,0.11936855598499577,0.42745639772200306,0.14535392985922796
gini,20,10,2,sqrt,0.30000000000000004,0.8236612021857923,0.060157581197487216,0.46388888888888885,0.1423729669859944,0.571111111111111,0.1821680136170595,0.5018580765639589,0.13851167852308016,0.4079054280913873,0.16441870414363152
gini,20,10,2,sqrt,0.4,0.8171038251366121,0.05055294597135163,0.4572222222222222,0.1286743904801266,0.5111111111111111,0.1784708711578779,0.4618580765639589,0.08585623299258473,0.36937288466666823,0.10948049300817078
gini,20,10,2,sqrt,0.5,0.8171038251366121,0.05055294597135163,0.4572222222222222,0.1286743904801266,0.5111111111111111,0.1784708711578779,0.4618580765639589,0.08585623299258473,0.36937288466666823,0.10948049300817078
gini,20,10,2,sqrt,0.6,0.8204371584699454,0.05240612372211187,0.44603174603174606,0.1499979003800311,0.42666666666666664,0.15900927839998502,0.4231746031746032,0.12338960126843823,0.32647783988971946,0.14896725945008685
gini,20,10,2,sqrt,0.7000000000000001,0.8338251366120218,0.024026167217408738,0.4666666666666666,0.10274023338281627,0.4066666666666666,0.16916643860594005,0.42173669467787117,0.11156367281082286,0.33553264419131806,0.11901843432889843
gini,20,10,2,sqrt,0.8,0.8571038251366121,0.040286419678335364,0.5566666666666666,0.21908902300206645,0.36444444444444446,0.2062899792902107,0.42928571428571427,0.1950412771011373,0.3699761809747556,0.21460670096853218
gini,20,10,2,sqrt,0.9,0.8504371584699454,0.023973444254893853,0.5342857142857143,0.1831833028662263,0.2977777777777778,0.1200308602293902,0.3771978021978022,0.13252326957416108,0.3202502163303201,0.14655256849372564
gini,20,10,5,log2,0.1,0.7177595628415301,0.05408248925431217,0.3104497354497354,0.06743372751205468,0.6688888888888889,0.22227777083506883,0.4201269841269841,0.09877445033153463,0.3044483559333049,0.15167266634894713
gini,20,10,5,log2,0.2,0.72775956284153,0.0478171739907336,0.3065781440781441,0.0510511058883118,0.58,0.18398872751299694,0.395527950310559,0.06602341315358441,0.2681444472703188,0.10537461208573383
gini,20,10,5,log2,0.30000000000000004,0.7740983606557377,0.034418313774663124,0.33911421911421913,0.0748414483171419,0.4955555555555556,0.20810728477232276,0.3937234413096482,0.11133200985641865,0.2761890773950589,0.1299348909564949
gini,20,10,5,log2,0.4,0.7873770491803278,0.047690472214854895,0.3649206349206349,0.10960199647654806,0.47333333333333333,0.2204932741618603,0.397879553515296,0.12771401559756712,0.28753645501393843,0.14757311907386722
gini,20,10,5,log2,0.5,0.8240983606557377,0.04384432963478807,0.4144444444444444,0.1937129096318175,0.3466666666666667,0.20357908646136627,0.36843309253525974,0.18569052815220624,0.275669939454067,0.2090551176418481
gini,20,10,5,log2,0.6,0.8340983606557376,0.042659890116249856,0.43666666666666665,0.21870832936432333,0.3022222222222222,0.20113873352354783,0.3476990553306343,0.1976570441180436,0.26970906429074815,0.21770999268110813
gini,20,10,5,log2,0.7000000000000001,0.8339890710382514,0.03032700732296723,0.4033333333333333,0.27547938015192514,0.21555555555555556,0.1777083197646645,0.2699418228829994,0.19739968170967742,0.20748965730196084,0.21491599876767295
gini,20,10,5,log2,0.8,0.8372677595628415,0.02686544097051853,0.41999999999999993,0.2662496739695448,0.21555555555555556,0.1777083197646645,0.2721396250808016,0.19568474273411238,0.2159857590729609,0.20844838359744375
gini,20,10,5,log2,0.9,0.8305464480874317,0.021869361761273267,0.5,0.5,0.06666666666666667,0.14907119849998596,0.08,0.1788854381999832,0.03442717674041842,0.1684528245159862
gini,20,10,5,sqrt,0.1,0.7208743169398908,0.027981530489829477,0.27216704863763685,0.08713802610660056,0.5111111111111111,0.25043172599076985,0.351927829066679,0.12925563525962175,0.2133394591367118,0.17342096726259
gini,20,10,5,sqrt,0.2,0.7208743169398908,0.027981530489829477,0.27216704863763685,0.08713802610660056,0.5111111111111111,0.25043172599076985,0.351927829066679,0.12925563525962175,0.2133394591367118,0.17342096726259
gini,20,10,5,sqrt,0.30000000000000004,0.7804918032786885,0.06012530834742482,0.36056166056166056,0.15486849493740637,0.4444444444444445,0.1852592444503674,0.38554119935194103,0.1386298866221129,0.2664425783172035,0.16988337660002556
gini,20,10,5,sqrt,0.4,0.7704918032786885,0.07275997837071414,0.3338949938949939,0.17133309106811453,0.3844444444444444,0.17025761163891512,0.34782691363765533,0.14924123525928198,0.21821652953017798,0.19317077705563146
gini,20,10,5,sqrt,0.5,0.8104918032786885,0.04243099904778924,0.3799422799422799,0.149686275469696,0.34444444444444444,0.21314806770278752,0.343617036558213,0.17368931708623114,0.24736131608661385,0.18410114170110747
gini,20,10,5,sqrt,0.6,0.8204918032786885,0.03665583383012637,0.5168831168831168,0.2972012021549052,0.32222222222222224,0.17320508075688776,0.34048128342245987,0.13908056714713413,0.278497725763809,0.12539043607756378
gini,20,10,5,sqrt,0.7000000000000001,0.8505464480874316,0.03505316472519466,0.6,0.3791437722025775,0.1933333333333333,0.1460593486680443,0.2781218781218781,0.19619321586720936,0.26667700768713865,0.22340425141094775
gini,20,10,5,sqrt,0.8,0.8505464480874316,0.03505316472519466,0.6,0.3791437722025775,0.1933333333333333,0.1460593486680443,0.2781218781218781,0.19619321586720936,0.26667700768713865,0.22340425141094775
gini,20,10,5,sqrt,0.9,0.843879781420765,0.014493241445505498,0.6333333333333333,0.4149966532662911,0.06444444444444444,0.0982564043085962,0.1,0.14907119849998596,0.08887910013450985,0.159389623167967
gini,30,5,2,log2,0.1,0.7675956284153005,0.035736305348507656,0.3039044289044289,0.055352870170778244,0.3866666666666666,0.17592787523286527,0.33137737624694147,0.09270015068244096,0.2024355966634384,0.11150003188732799
gini,30,5,2,log2,0.2,0.7675956284153005,0.035736305348507656,0.3039044289044289,0.055352870170778244,0.3866666666666666,0.17592787523286527,0.33137737624694147,0.09270015068244096,0.2024355966634384,0.11150003188732799
gini,30,5,2,log2,0.30000000000000004,0.7742622950819673,0.03852042375641054,0.3053030303030303,0.07961757192612888,0.36666666666666664,0.19309052441091962,0.32457142857142857,0.11477356194499651,0.1984201252666031,0.13772947077575223
gini,30,5,2,log2,0.4,0.7973224043715847,0.03623768751063083,0.36893939393939396,0.08331611392343087,0.36666666666666664,0.19309052441091962,0.3446813186813187,0.09378319683554513,0.24227913713710203,0.10111624165302678
gini,30,5,2,log2,0.5,0.7973224043715847,0.03623768751063083,0.36893939393939396,0.08331611392343087,0.36666666666666664,0.19309052441091962,0.3446813186813187,0.09378319683554513,0.24227913713710203,0.10111624165302678
gini,30,5,2,log2,0.6,0.8306557377049181,0.02651357448212902,0.4416666666666666,0.0812232862067414,0.32222222222222224,0.11758894715842622,0.36644042232277524,0.0997488422966942,0.2802583212155364,0.10301316670565197
gini,30,5,2,log2,0.7000000000000001,0.8339344262295082,0.03298290674151772,0.44000000000000006,0.15165750888103097,0.26,0.1323108946364817,0.3213703943115708,0.13443915908973578,0.24878268768814907,0.14865321584961064
gini,30,5,2,log2,0.8,0.8372677595628415,0.026865440970518534,0.4,0.2345207879911715,0.24,0.16584985028484703,0.29470372764490416,0.18483843517387466,0.22677999281769515,0.19162378250188258
gini,30,5,2,log2,0.9,0.8372677595628415,0.026865440970518534,0.4,0.2345207879911715,0.24,0.16584985028484703,0.29470372764490416,0.18483843517387466,0.22677999281769515,0.19162378250188258
gini,30,5,2,sqrt,0.1,0.7904918032786885,0.06025392435089583,0.3912893642305407,0.14792783325458778,0.49111111111111116,0.2650879192612738,0.4075213675213675,0.1393849130726011,0.3075813250484748,0.17400277071914644
gini,30,5,2,sqrt,0.2,0.7904918032786885,0.06025392435089583,0.3912893642305407,0.14792783325458778,0.49111111111111116,0.2650879192612738,0.4075213675213675,0.1393849130726011,0.3075813250484748,0.17400277071914644
gini,30,5,2,sqrt,0.30000000000000004,0.7971584699453552,0.057591519539047106,0.40032961190855926,0.15001510077615743,0.49111111111111116,0.2650879192612738,0.4152030651340996,0.14852568971981026,0.316774599827655,0.18254758213500394
gini,30,5,2,sqrt,0.4,0.7971584699453552,0.057591519539047106,0.40032961190855926,0.15001510077615743,0.49111111111111116,0.2650879192612738,0.4152030651340996,0.14852568971981026,0.316774599827655,0.18254758213500394
gini,30,5,2,sqrt,0.5,0.7971584699453552,0.057591519539047106,0.40032961190855926,0.15001510077615743,0.49111111111111116,0.2650879192612738,0.4152030651340996,0.14852568971981026,0.316774599827655,0.18254758213500394
gini,30,5,2,sqrt,0.6,0.8238251366120218,0.067540906237245,0.44898212898212897,0.17243138500414398,0.40888888888888886,0.22130365709128105,0.4143961352657005,0.17893722415250068,0.3210661770697091,0.2135530298356722
gini,30,5,2,sqrt,0.7000000000000001,0.8371584699453551,0.04334413346761827,0.45941558441558444,0.15157748408620098,0.3666666666666667,0.23622546250521445,0.3947899159663866,0.1818433805265142,0.31433309646809354,0.20338773517333522
gini,30,5,2,sqrt,0.8,0.8471038251366121,0.03644679707041551,0.5122727272727273,0.17026959663190042,0.3666666666666667,0.23622546250521445,0.4067787114845938,0.17581247610963321,0.34235037964352266,0.19210711044203785
gini,30,5,2,sqrt,0.9,0.8471038251366121,0.03644679707041551,0.5122727272727273,0.17026959663190042,0.3666666666666667,0.23622546250521445,0.4067787114845938,0.17581247610963321,0.34235037964352266,0.19210711044203785
gini,30,5,5,log2,0.1,0.7177595628415301,0.05408248925431217,0.3104497354497354,0.06743372751205468,0.6688888888888889,0.22227777083506883,0.4201269841269841,0.09877445033153463,0.3044483559333049,0.15167266634894713
gini,30,5,5,log2,0.2,0.72775956284153,0.0478171739907336,0.3065781440781441,0.0510511058883118,0.58,0.18398872751299694,0.395527950310559,0.06602341315358441,0.2681444472703188,0.10537461208573383
gini,30,5,5,log2,0.30000000000000004,0.7740983606557377,0.034418313774663124,0.33911421911421913,0.0748414483171419,0.4955555555555556,0.20810728477232276,0.3937234413096482,0.11133200985641865,0.2761890773950589,0.1299348909564949
gini,30,5,5,log2,0.4,0.7873770491803278,0.047690472214854895,0.3649206349206349,0.10960199647654806,0.47333333333333333,0.2204932741618603,0.397879553515296,0.12771401559756712,0.28753645501393843,0.14757311907386722
gini,30,5,5,log2,0.5,0.8240983606557377,0.04384432963478807,0.4144444444444444,0.1937129096318175,0.3466666666666667,0.20357908646136627,0.36843309253525974,0.18569052815220624,0.275669939454067,0.2090551176418481
